NCBI.ID.x,Type,Color
NZ_CM002755,label,#7FC97F
NZ_CM002755,label,#7FC97F
NZ_CM002757,label,#7FC97F
NZ_CM002757,label,#7FC97F
NZ_CM002796,label,#7FC97F
NZ_CP001970,label,#E6AB02
NZ_CP001970,label,#E6AB02
NZ_CP001970,label,#E6AB02
NZ_CP001970,label,#E6AB02
NZ_CP001970,label,#E6AB02
NZ_CP001974,label,#E6AB02
NZ_CP001974,label,#E6AB02
NZ_CP001974,label,#E6AB02
NZ_CP001974,label,#E6AB02
NZ_CP002190,label,#7FC97F
NZ_CP002190,label,#7FC97F
NZ_CP002871,label,#F4CAE4
NZ_CP002871,label,#F4CAE4
NZ_CP003181,label,#7FC97F
NZ_CP003181,label,#7FC97F
NZ_CP003915,label,#7FC97F
NZ_CP003915,label,#7FC97F
NZ_CP003915,label,#7FC97F
NZ_CP003923,label,#E6AB02
NZ_CP003923,label,#E6AB02
NZ_CP003949,label,#F4CAE4
NZ_CP003949,label,#F4CAE4
NZ_CP003949,label,#F4CAE4
NZ_CP003949,label,#F4CAE4
NZ_CP003949,label,#F4CAE4
NZ_CP003949,label,#F4CAE4
NZ_CP003949,label,#F4CAE4
NZ_CP003949,label,#F4CAE4
NZ_CP003949,label,#F4CAE4
NZ_CP003949,label,#F4CAE4
NZ_CP003949,label,#F4CAE4
NZ_CP003949,label,#F4CAE4
NZ_CP003999,label,#7FC97F
NZ_CP003999,label,#7FC97F
NZ_CP003999,label,#7FC97F
NZ_CP003999,label,#7FC97F
NZ_CP003999,label,#7FC97F
NZ_CP003999,label,#7FC97F
NZ_CP003999,label,#7FC97F
NZ_CP003999,label,#7FC97F
NZ_CP003999,label,#7FC97F
NZ_CP004078,label,#E6AB02
NZ_CP004078,label,#E6AB02
NZ_CP004078,label,#E6AB02
NZ_CP004078,label,#E6AB02
NZ_CP004383,label,#7FC97F
NZ_CP004383,label,#7FC97F
NZ_CP004383,label,#7FC97F
NZ_CP004384,label,#7FC97F
NZ_CP004384,label,#7FC97F
NZ_CP004384,label,#7FC97F
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP004870,label,#E6AB02
NZ_CP006581,label,#7FC97F
NZ_CP006581,label,#7FC97F
NZ_CP006581,label,#7FC97F
NZ_CP006587,label,black
NZ_CP006587,label,black
NZ_CP006587,label,black
NZ_CP006587,label,black
NZ_CP006644,label,#7FC97F
NZ_CP006644,label,#7FC97F
NZ_CP006644,label,#7FC97F
NZ_CP006644,label,#7FC97F
NZ_CP006644,label,#7FC97F
NZ_CP006696,label,#7FC97F
NZ_CP006696,label,#7FC97F
NZ_CP006742,label,#E6AB02
NZ_CP006742,label,#E6AB02
NZ_CP006742,label,#E6AB02
NZ_CP006742,label,#E6AB02
NZ_CP006742,label,#E6AB02
NZ_CP006772,label,black
NZ_CP006772,label,black
NZ_CP006850,label,#F4CAE4
NZ_CP006872,label,#E6AB02
NZ_CP006872,label,#E6AB02
NZ_CP006890,label,#E6AB02
NZ_CP006890,label,#E6AB02
NZ_CP006961,label,#7FC97F
NZ_CP006961,label,#7FC97F
NZ_CP006962,label,#7FC97F
NZ_CP006962,label,#7FC97F
NZ_CP006983,label,#7FC97F
NZ_CP006983,label,#7FC97F
NZ_CP006986,label,#7FC97F
NZ_CP006986,label,#7FC97F
NZ_CP006986,label,#7FC97F
NZ_CP006986,label,#7FC97F
NZ_CP006986,label,#7FC97F
NZ_CP006986,label,#7FC97F
NZ_CP007033,label,#E6AB02
NZ_CP007033,label,#E6AB02
NZ_CP007039,label,#7FC97F
NZ_CP007044,label,#7FC97F
NZ_CP007044,label,#7FC97F
NZ_CP007044,label,#7FC97F
NZ_CP007044,label,#7FC97F
NZ_CP007045,label,#7FC97F
NZ_CP007045,label,#7FC97F
NZ_CP007045,label,#7FC97F
NZ_CP007045,label,#7FC97F
NZ_CP007045,label,#7FC97F
NZ_CP007045,label,#7FC97F
NZ_CP007067,label,#7FC97F
NZ_CP007067,label,#7FC97F
NZ_CP007067,label,#7FC97F
NZ_CP007067,label,#7FC97F
NZ_CP007067,label,#7FC97F
NZ_CP007139,label,#6A3D9A
NZ_CP007155,label,#F4CAE4
NZ_CP007172,label,#E6AB02
NZ_CP007201,label,#7FC97F
NZ_CP007201,label,#7FC97F
NZ_CP007208,label,#E6AB02
NZ_CP007208,label,#E6AB02
NZ_CP007225,label,#7FC97F
NZ_CP007225,label,#7FC97F
NZ_CP007225,label,#7FC97F
NZ_CP007225,label,#7FC97F
NZ_CP007225,label,#7FC97F
NZ_CP007226,label,#7FC97F
NZ_CP007226,label,#7FC97F
NZ_CP007226,label,#7FC97F
NZ_CP007226,label,#7FC97F
NZ_CP007226,label,#7FC97F
NZ_CP007230,label,#7FC97F
NZ_CP007230,label,#7FC97F
NZ_CP007230,label,#7FC97F
NZ_CP007236,label,#7FC97F
NZ_CP007236,label,#7FC97F
NZ_CP007236,label,#7FC97F
NZ_CP007236,label,#7FC97F
NZ_CP007236,label,#7FC97F
NZ_CP007237,label,#7FC97F
NZ_CP007237,label,#7FC97F
NZ_CP007237,label,#7FC97F
NZ_CP007237,label,#7FC97F
NZ_CP007237,label,#7FC97F
NZ_CP007243,label,#A6CEE3
NZ_CP007243,label,#A6CEE3
NZ_CP007409,label,#E6AB02
NZ_CP007409,label,#E6AB02
NZ_CP007410,label,#7FC97F
NZ_CP007410,label,#7FC97F
NZ_CP007441,label,#7FC97F
NZ_CP007441,label,#7FC97F
NZ_CP007452,label,#E6AB02
NZ_CP007452,label,#E6AB02
NZ_CP007481,label,#7FC97F
NZ_CP007492,label,#E6AB02
NZ_CP007499,label,#E6AB02
NZ_CP007499,label,#E6AB02
NZ_CP007499,label,#E6AB02
NZ_CP007506,label,#7FC97F
NZ_CP007506,label,#7FC97F
NZ_CP007506,label,#7FC97F
NZ_CP007506,label,#7FC97F
NZ_CP007506,label,#7FC97F
NZ_CP007514,label,#F4CAE4
NZ_CP007514,label,#F4CAE4
NZ_CP007514,label,#F4CAE4
NZ_CP007514,label,#F4CAE4
NZ_CP007514,label,#F4CAE4
NZ_CP007514,label,#F4CAE4
NZ_CP007546,label,#7FC97F
NZ_CP007546,label,#7FC97F
NZ_CP007546,label,#7FC97F
NZ_CP007557,label,#7FC97F
NZ_CP007557,label,#7FC97F
NZ_CP007557,label,#7FC97F
NZ_CP007557,label,#7FC97F
NZ_CP007557,label,#7FC97F
NZ_CP007557,label,#7FC97F
NZ_CP007557,label,#7FC97F
NZ_CP007569,label,#7FC97F
NZ_CP007569,label,#7FC97F
NZ_CP007574,label,#F4CAE4
NZ_CP007574,label,#F4CAE4
NZ_CP007574,label,#F4CAE4
NZ_CP007597,label,#7FC97F
NZ_CP007597,label,#7FC97F
NZ_CP007597,label,#7FC97F
NZ_CP007597,label,#7FC97F
NZ_CP007600,label,#E6AB02
NZ_CP007607,label,#E6AB02
NZ_CP007607,label,#E6AB02
NZ_CP007607,label,#E6AB02
NZ_CP007607,label,#E6AB02
NZ_CP007607,label,#E6AB02
NZ_CP007607,label,#E6AB02
NZ_CP007607,label,#E6AB02
NZ_CP007607,label,#E6AB02
NZ_CP007607,label,#E6AB02
NZ_CP007607,label,#E6AB02
NZ_CP007607,label,#E6AB02
NZ_CP007607,label,#E6AB02
NZ_CP007618,label,#E6AB02
NZ_CP007618,label,#E6AB02
NZ_CP007618,label,#E6AB02
NZ_CP007618,label,#E6AB02
NZ_CP007620,label,#7FC97F
NZ_CP007620,label,#7FC97F
NZ_CP007620,label,#7FC97F
NZ_CP007627,label,black
NZ_CP007627,label,black
NZ_CP007638,label,#7FC97F
NZ_CP007638,label,#7FC97F
NZ_CP007638,label,#7FC97F
NZ_CP007656,label,#7FC97F
NZ_CP007662,label,#7FC97F
NZ_CP007662,label,#7FC97F
NZ_CP007663,label,#7FC97F
NZ_CP007663,label,#7FC97F
NZ_CP007666,label,#E6AB02
NZ_CP007666,label,#E6AB02
NZ_CP007666,label,#E6AB02
NZ_CP007666,label,#E6AB02
NZ_CP007680,label,#7FC97F
NZ_CP007680,label,#7FC97F
NZ_CP007681,label,#7FC97F
NZ_CP007681,label,#7FC97F
NZ_CP007704,label,#E6AB02
NZ_CP007704,label,#E6AB02
NZ_CP007704,label,#E6AB02
NZ_CP007704,label,#E6AB02
NZ_CP007704,label,#E6AB02
NZ_CP007705,label,#7FC97F
NZ_CP007705,label,#7FC97F
NZ_CP007706,label,#7FC97F
NZ_CP007706,label,#7FC97F
NZ_CP007739,label,#E6AB02
NZ_CP007739,label,#E6AB02
NZ_CP007739,label,#E6AB02
NZ_CP007764,label,#7FC97F
NZ_CP007764,label,#7FC97F
NZ_CP007765,label,#7FC97F
NZ_CP007765,label,#7FC97F
NZ_CP007782,label,#7FC97F
NZ_CP007782,label,#7FC97F
NZ_CP007782,label,#7FC97F
NZ_CP007783,label,#7FC97F
NZ_CP007783,label,#7FC97F
NZ_CP007783,label,#7FC97F
NZ_CP007784,label,#7FC97F
NZ_CP007784,label,#7FC97F
NZ_CP007784,label,#7FC97F
NZ_CP007785,label,#7FC97F
NZ_CP007785,label,#7FC97F
NZ_CP007785,label,#7FC97F
NZ_CP007785,label,#7FC97F
NZ_CP007786,label,#7FC97F
NZ_CP007786,label,#7FC97F
NZ_CP007786,label,#7FC97F
NZ_CP007786,label,#7FC97F
NZ_CP007787,label,#7FC97F
NZ_CP007787,label,#7FC97F
NZ_CP007787,label,#7FC97F
NZ_CP007787,label,#7FC97F
NZ_CP007788,label,#7FC97F
NZ_CP007788,label,#7FC97F
NZ_CP007789,label,#7FC97F
NZ_CP007789,label,#7FC97F
NZ_CP007793,label,#7FC97F
NZ_CP007793,label,#7FC97F
NZ_CP007793,label,#7FC97F
NZ_CP007793,label,#7FC97F
NZ_CP007793,label,#7FC97F
NZ_CP007793,label,#7FC97F
NZ_CP007793,label,#7FC97F
NZ_CP007800,label,#E6AB02
NZ_CP007800,label,#E6AB02
NZ_CP007800,label,#E6AB02
NZ_CP007800,label,#E6AB02
NZ_CP007803,label,#F4CAE4
NZ_CP007803,label,#F4CAE4
NZ_CP008696,label,#7FC97F
NZ_CP008696,label,#7FC97F
NZ_CP008698,label,#E6AB02
NZ_CP008698,label,#E6AB02
NZ_CP008698,label,#E6AB02
NZ_CP008698,label,#E6AB02
NZ_CP008728,label,#7FC97F
NZ_CP008728,label,#7FC97F
NZ_CP008728,label,#7FC97F
NZ_CP008728,label,#7FC97F
NZ_CP008728,label,#7FC97F
NZ_CP008728,label,#7FC97F
NZ_CP008728,label,#7FC97F
NZ_CP008728,label,#7FC97F
NZ_CP008728,label,#7FC97F
NZ_CP008728,label,#7FC97F
NZ_CP008728,label,#7FC97F
NZ_CP008728,label,#7FC97F
NZ_CP008728,label,#7FC97F
NZ_CP008729,label,#7FC97F
NZ_CP008729,label,#7FC97F
NZ_CP008729,label,#7FC97F
NZ_CP008729,label,#7FC97F
NZ_CP008729,label,#7FC97F
NZ_CP008729,label,#7FC97F
NZ_CP008729,label,#7FC97F
NZ_CP008729,label,#7FC97F
NZ_CP008729,label,#7FC97F
NZ_CP008729,label,#7FC97F
NZ_CP008729,label,#7FC97F
NZ_CP008729,label,#7FC97F
NZ_CP008729,label,#7FC97F
NZ_CP008730,label,#7FC97F
NZ_CP008730,label,#7FC97F
NZ_CP008730,label,#7FC97F
NZ_CP008730,label,#7FC97F
NZ_CP008730,label,#7FC97F
NZ_CP008730,label,#7FC97F
NZ_CP008730,label,#7FC97F
NZ_CP008730,label,#7FC97F
NZ_CP008730,label,#7FC97F
NZ_CP008730,label,#7FC97F
NZ_CP008730,label,#7FC97F
NZ_CP008730,label,#7FC97F
NZ_CP008730,label,#7FC97F
NZ_CP008752,label,#E6AB02
NZ_CP008752,label,#E6AB02
NZ_CP008752,label,#E6AB02
NZ_CP008760,label,#7FC97F
NZ_CP008760,label,#7FC97F
NZ_CP008760,label,#7FC97F
NZ_CP008760,label,#7FC97F
NZ_CP008760,label,#7FC97F
NZ_CP008762,label,#7FC97F
NZ_CP008762,label,#7FC97F
NZ_CP008762,label,#7FC97F
NZ_CP008762,label,#7FC97F
NZ_CP008762,label,#7FC97F
NZ_CP008841,label,#7FC97F
NZ_CP008841,label,#7FC97F
NZ_CP008841,label,#7FC97F
NZ_CP008841,label,#7FC97F
NZ_CP008841,label,#7FC97F
NZ_CP008841,label,#7FC97F
NZ_CP008841,label,#7FC97F
NZ_CP008841,label,#7FC97F
NZ_CP008841,label,#7FC97F
NZ_CP008846,label,#E6AB02
NZ_CP008846,label,#E6AB02
NZ_CP008846,label,#E6AB02
NZ_CP008846,label,#E6AB02
NZ_CP008846,label,#E6AB02
NZ_CP008852,label,#E6AB02
NZ_CP008852,label,#E6AB02
NZ_CP008884,label,#7FC97F
NZ_CP008896,label,#7FC97F
NZ_CP008896,label,#7FC97F
NZ_CP008896,label,#7FC97F
NZ_CP008896,label,#7FC97F
NZ_CP008896,label,#7FC97F
NZ_CP008896,label,#7FC97F
NZ_CP008920,label,#7FC97F
NZ_CP008920,label,#7FC97F
NZ_CP008920,label,#7FC97F
NZ_CP008920,label,#7FC97F
NZ_CP008920,label,#7FC97F
NZ_CP008920,label,#7FC97F
NZ_CP008923,label,#F4CAE4
NZ_CP008926,label,#E6AB02
NZ_CP008943,label,#7FC97F
NZ_CP008943,label,#7FC97F
NZ_CP008957,label,#7FC97F
NZ_CP008957,label,#7FC97F
NZ_CP008957,label,#7FC97F
NZ_CP008957,label,#7FC97F
NZ_HF545616,label,#E6AB02
NZ_HF545616,label,#E6AB02
NZ_HF545617,label,#E6AB02
NZ_HF545617,label,#E6AB02
NZ_HG326223,label,#7FC97F
NZ_HG326223,label,#7FC97F
NZ_HG326223,label,#7FC97F
NZ_HG916852,label,#7FC97F
NZ_HG916852,label,#7FC97F
NZ_HG916852,label,#7FC97F
NZ_HG916852,label,#7FC97F
NZ_HG938353,label,#7FC97F
NZ_HG938353,label,#7FC97F
NZ_HG938355,label,#7FC97F
NZ_HG938355,label,#7FC97F
NZ_HG938355,label,#7FC97F
NZ_HG938355,label,#7FC97F
NZ_HG938355,label,#7FC97F
