DATASET_COLORSTRIP
SEPARATOR COMMA

DATASET_LABEL,phylum
COLOR,#ff0000

COLOR_BRANCHES,1

LEGEND_TITLE,Phylum
LEGEND_SHAPES,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
LEGEND_COLORS,#FDB462,#F4CAE4,#DECBE4,#6A3D9A,#666666,#B15928,#1F78B4,#999999,#E78AC3,#B3CDE3,#CCCCCC,#E31A1C,#FB9A99,#E6AB02,#66A61E,#B3DE69,#A6CEE3,#1B9E77,#7FC97F,#F0027F,#FF7F00,#CCEBC5,#A65628,#FFFFCC,#666666
LEGEND_LABELS,Acidobacteria,Actinobacteria,Aquificae,Armatimonadetes,Bacteroidetes,Chlamydiae,Chlorobi,Chloroflexi,Crenarchaeota,Cyanobacteria,Deferribacteres,Deinococcus-Thermus,Euryarchaeota,Firmicutes,Fusobacteria,Gemmatimonadetes,Nitrospirae,Planctomycetes,Proteobacteria,Spirochaetes,Synergistetes,Tenericutes,Terrabacteria_group,Thermotogae,Verrucomicrobia

DATA
NCBI.ID.x,Color,Phylum
NC_017770,black,Bacteroidetes
NC_017790,#E31A1C,Deinococcus-Thermus
NC_017790,#E31A1C,Deinococcus-Thermus
NC_017790,#E31A1C,Deinococcus-Thermus
NC_017790,#E31A1C,Deinococcus-Thermus
NC_017790,#E31A1C,Deinococcus-Thermus
NC_017790,#E31A1C,Deinococcus-Thermus
NC_017790,#E31A1C,Deinococcus-Thermus
NC_017790,#E31A1C,Deinococcus-Thermus
NC_017790,#E31A1C,Deinococcus-Thermus
NC_017790,#E31A1C,Deinococcus-Thermus
NC_017803,#F4CAE4,Actinobacteria
NC_017803,#F4CAE4,Actinobacteria
NC_017845,#7FC97F,Proteobacteria
NC_017845,#7FC97F,Proteobacteria
NC_017845,#7FC97F,Proteobacteria
NC_017845,#7FC97F,Proteobacteria
NC_017911,#7FC97F,Proteobacteria
NC_017911,#7FC97F,Proteobacteria
NC_017911,#7FC97F,Proteobacteria
NC_017912,#E6AB02,Firmicutes
NC_017912,#E6AB02,Firmicutes
NC_017920,#7FC97F,Proteobacteria
NC_017920,#7FC97F,Proteobacteria
NC_017920,#7FC97F,Proteobacteria
NC_017920,#7FC97F,Proteobacteria
NC_017920,#7FC97F,Proteobacteria
NC_017920,#7FC97F,Proteobacteria
NC_017955,#F4CAE4,Actinobacteria
NC_017964,#7FC97F,Proteobacteria
NC_017964,#7FC97F,Proteobacteria
NC_017964,#7FC97F,Proteobacteria
NC_017986,#7FC97F,Proteobacteria
NC_017986,#7FC97F,Proteobacteria
NC_017986,#7FC97F,Proteobacteria
NC_017986,#7FC97F,Proteobacteria
NC_018000,#7FC97F,Proteobacteria
NC_018000,#7FC97F,Proteobacteria
NC_018002,#7FC97F,Proteobacteria
NC_018002,#7FC97F,Proteobacteria
NC_018014,#FDB462,Acidobacteria
NC_018014,#FDB462,Acidobacteria
NC_018017,#E6AB02,Firmicutes
NC_018027,#F4CAE4,Actinobacteria
NC_018027,#F4CAE4,Actinobacteria
NC_018027,#F4CAE4,Actinobacteria
NC_018027,#F4CAE4,Actinobacteria
NC_018027,#F4CAE4,Actinobacteria
NC_018027,#F4CAE4,Actinobacteria
NC_018028,#7FC97F,Proteobacteria
NC_018028,#7FC97F,Proteobacteria
NC_018065,#E6AB02,Firmicutes
NC_018065,#E6AB02,Firmicutes
NC_018065,#E6AB02,Firmicutes
NC_018068,#E6AB02,Firmicutes
NC_018068,#E6AB02,Firmicutes
NC_018068,#E6AB02,Firmicutes
NC_018068,#E6AB02,Firmicutes
NC_018079,#7FC97F,Proteobacteria
NC_018079,#7FC97F,Proteobacteria
NC_018079,#7FC97F,Proteobacteria
NC_018080,#7FC97F,Proteobacteria
NC_018080,#7FC97F,Proteobacteria
NC_018080,#7FC97F,Proteobacteria
NC_018080,#7FC97F,Proteobacteria
NC_018080,#7FC97F,Proteobacteria
NC_018139,#7FC97F,Proteobacteria
NC_018139,#7FC97F,Proteobacteria
NC_018140,#7FC97F,Proteobacteria
NC_018143,#F4CAE4,Actinobacteria
NC_018143,#F4CAE4,Actinobacteria
NC_018150,#F4CAE4,Actinobacteria
NC_018150,#F4CAE4,Actinobacteria
NC_018177,#7FC97F,Proteobacteria
NC_018177,#7FC97F,Proteobacteria
NC_018266,#F4CAE4,Actinobacteria
NC_018289,#F4CAE4,Actinobacteria
NC_018289,#F4CAE4,Actinobacteria
NC_018289,#F4CAE4,Actinobacteria
NC_018485,#7FC97F,Proteobacteria
NC_018485,#7FC97F,Proteobacteria
NC_018485,#7FC97F,Proteobacteria
NC_018485,#7FC97F,Proteobacteria
NC_018491,#E6AB02,Firmicutes
NC_018491,#E6AB02,Firmicutes
NC_018491,#E6AB02,Firmicutes
NC_018491,#E6AB02,Firmicutes
NC_018491,#E6AB02,Firmicutes
NC_018500,#E6AB02,Firmicutes
NC_018500,#E6AB02,Firmicutes
NC_018500,#E6AB02,Firmicutes
NC_018500,#E6AB02,Firmicutes
NC_018500,#E6AB02,Firmicutes
NC_018500,#E6AB02,Firmicutes
NC_018500,#E6AB02,Firmicutes
NC_018500,#E6AB02,Firmicutes
NC_018500,#E6AB02,Firmicutes
NC_018500,#E6AB02,Firmicutes
NC_018500,#E6AB02,Firmicutes
NC_018508,#E6AB02,Firmicutes
NC_018508,#E6AB02,Firmicutes
NC_018508,#E6AB02,Firmicutes
NC_018508,#E6AB02,Firmicutes
NC_018508,#E6AB02,Firmicutes
NC_018508,#E6AB02,Firmicutes
NC_018508,#E6AB02,Firmicutes
NC_018508,#E6AB02,Firmicutes
NC_018508,#E6AB02,Firmicutes
NC_018513,#7FC97F,Proteobacteria
NC_018513,#7FC97F,Proteobacteria
NC_018515,#E6AB02,Firmicutes
NC_018515,#E6AB02,Firmicutes
NC_018525,#7FC97F,Proteobacteria
NC_018525,#7FC97F,Proteobacteria
NC_018527,#7FC97F,Proteobacteria
NC_018527,#7FC97F,Proteobacteria
NC_018527,#7FC97F,Proteobacteria
NC_018581,#F4CAE4,Actinobacteria
NC_018581,#F4CAE4,Actinobacteria
NC_018581,#F4CAE4,Actinobacteria
NC_018581,#F4CAE4,Actinobacteria
NC_018581,#F4CAE4,Actinobacteria
NC_018581,#F4CAE4,Actinobacteria
NC_018584,#E6AB02,Firmicutes
NC_018584,#E6AB02,Firmicutes
NC_018584,#E6AB02,Firmicutes
NC_018584,#E6AB02,Firmicutes
NC_018585,#E6AB02,Firmicutes
NC_018585,#E6AB02,Firmicutes
NC_018585,#E6AB02,Firmicutes
NC_018585,#E6AB02,Firmicutes
NC_018586,#E6AB02,Firmicutes
NC_018587,#E6AB02,Firmicutes
NC_018587,#E6AB02,Firmicutes
NC_018588,#E6AB02,Firmicutes
NC_018588,#E6AB02,Firmicutes
NC_018588,#E6AB02,Firmicutes
NC_018588,#E6AB02,Firmicutes
NC_018588,#E6AB02,Firmicutes
NC_018589,#E6AB02,Firmicutes
NC_018589,#E6AB02,Firmicutes
NC_018589,#E6AB02,Firmicutes
NC_018589,#E6AB02,Firmicutes
NC_018591,#E6AB02,Firmicutes
NC_018591,#E6AB02,Firmicutes
NC_018593,#E6AB02,Firmicutes
NC_018609,black,Bacteroidetes
NC_018624,#B15928,Chlamydiae
NC_018624,#B15928,Chlamydiae
NC_018642,#E6AB02,Firmicutes
NC_018649,#A6CEE3,Nitrospirae
NC_018649,#A6CEE3,Nitrospirae
NC_018649,#A6CEE3,Nitrospirae
NC_018649,#A6CEE3,Nitrospirae
NC_018664,#E6AB02,Firmicutes
NC_018664,#E6AB02,Firmicutes
NC_018681,#F4CAE4,Actinobacteria
NC_018693,#E6AB02,Firmicutes
NC_018693,#E6AB02,Firmicutes
NC_018693,#E6AB02,Firmicutes
NC_018693,#E6AB02,Firmicutes
NC_018693,#E6AB02,Firmicutes
NC_018693,#E6AB02,Firmicutes
NC_018693,#E6AB02,Firmicutes
NC_018693,#E6AB02,Firmicutes
NC_018693,#E6AB02,Firmicutes
NC_018693,#E6AB02,Firmicutes
NC_018695,#7FC97F,Proteobacteria
NC_018695,#7FC97F,Proteobacteria
NC_018695,#7FC97F,Proteobacteria
NC_018700,#7FC97F,Proteobacteria
NC_018700,#7FC97F,Proteobacteria
NC_018700,#7FC97F,Proteobacteria
NC_018700,#7FC97F,Proteobacteria
NC_018704,#E6AB02,Firmicutes
NC_018708,#7FC97F,Proteobacteria
NC_018708,#7FC97F,Proteobacteria
NC_018708,#7FC97F,Proteobacteria
NC_018708,#7FC97F,Proteobacteria
NC_018709,#7FC97F,Proteobacteria
NC_018709,#7FC97F,Proteobacteria
NC_018750,#F4CAE4,Actinobacteria
NC_018866,#E6AB02,Firmicutes
NC_018866,#E6AB02,Firmicutes
NC_018866,#E6AB02,Firmicutes
NC_018867,#E6AB02,Firmicutes
NC_018867,#E6AB02,Firmicutes
NC_018867,#E6AB02,Firmicutes
NC_018876,#FB9A99,Euryarchaeota
NC_018877,#E6AB02,Firmicutes
NC_018877,#E6AB02,Firmicutes
NC_018877,#E6AB02,Firmicutes
NC_018877,#E6AB02,Firmicutes
NC_018877,#E6AB02,Firmicutes
NC_018877,#E6AB02,Firmicutes
NC_018877,#E6AB02,Firmicutes
NC_018877,#E6AB02,Firmicutes
NC_018877,#E6AB02,Firmicutes
NC_018877,#E6AB02,Firmicutes
NC_018877,#E6AB02,Firmicutes
NC_018877,#E6AB02,Firmicutes
NC_019382,#7FC97F,Proteobacteria
NC_019382,#7FC97F,Proteobacteria
NC_019382,#7FC97F,Proteobacteria
NC_019567,#7FC97F,Proteobacteria
NC_019670,#7FC97F,Proteobacteria
NC_019670,#7FC97F,Proteobacteria
NC_019673,#F4CAE4,Actinobacteria
NC_019676,#B3CDE3,Cyanobacteria
NC_019678,#B3CDE3,Cyanobacteria
NC_019678,#B3CDE3,Cyanobacteria
NC_019678,#B3CDE3,Cyanobacteria
NC_019680,#B3CDE3,Cyanobacteria
NC_019680,#B3CDE3,Cyanobacteria
NC_019683,#B3CDE3,Cyanobacteria
NC_019689,#B3CDE3,Cyanobacteria
NC_019689,#B3CDE3,Cyanobacteria
NC_019693,#B3CDE3,Cyanobacteria
NC_019693,#B3CDE3,Cyanobacteria
NC_019693,#B3CDE3,Cyanobacteria
NC_019693,#B3CDE3,Cyanobacteria
NC_019693,#B3CDE3,Cyanobacteria
NC_019695,#B3CDE3,Cyanobacteria
NC_019695,#B3CDE3,Cyanobacteria
NC_019695,#B3CDE3,Cyanobacteria
NC_019695,#B3CDE3,Cyanobacteria
NC_019701,#B3CDE3,Cyanobacteria
NC_019701,#B3CDE3,Cyanobacteria
NC_019702,#B3CDE3,Cyanobacteria
NC_019702,#B3CDE3,Cyanobacteria
NC_019702,#B3CDE3,Cyanobacteria
NC_019703,#B3CDE3,Cyanobacteria
NC_019729,#B3CDE3,Cyanobacteria
NC_019729,#B3CDE3,Cyanobacteria
NC_019729,#B3CDE3,Cyanobacteria
NC_019729,#B3CDE3,Cyanobacteria
NC_019729,#B3CDE3,Cyanobacteria
NC_019729,#B3CDE3,Cyanobacteria
NC_019729,#B3CDE3,Cyanobacteria
NC_019738,#B3CDE3,Cyanobacteria
NC_019738,#B3CDE3,Cyanobacteria
NC_019738,#B3CDE3,Cyanobacteria
NC_019738,#B3CDE3,Cyanobacteria
NC_019738,#B3CDE3,Cyanobacteria
NC_019738,#B3CDE3,Cyanobacteria
NC_019738,#B3CDE3,Cyanobacteria
NC_019738,#B3CDE3,Cyanobacteria
NC_019738,#B3CDE3,Cyanobacteria
NC_019738,#B3CDE3,Cyanobacteria
NC_019745,#B3CDE3,Cyanobacteria
NC_019745,#B3CDE3,Cyanobacteria
NC_019745,#B3CDE3,Cyanobacteria
NC_019745,#B3CDE3,Cyanobacteria
NC_019745,#B3CDE3,Cyanobacteria
NC_019748,#B3CDE3,Cyanobacteria
NC_019748,#B3CDE3,Cyanobacteria
NC_019748,#B3CDE3,Cyanobacteria
NC_019748,#B3CDE3,Cyanobacteria
NC_019748,#B3CDE3,Cyanobacteria
NC_019748,#B3CDE3,Cyanobacteria
NC_019748,#B3CDE3,Cyanobacteria
NC_019757,#B3CDE3,Cyanobacteria
NC_019757,#B3CDE3,Cyanobacteria
NC_019757,#B3CDE3,Cyanobacteria
NC_019757,#B3CDE3,Cyanobacteria
NC_019776,#B3CDE3,Cyanobacteria
NC_019776,#B3CDE3,Cyanobacteria
NC_019780,#B3CDE3,Cyanobacteria
NC_019780,#B3CDE3,Cyanobacteria
NC_019793,#E31A1C,Deinococcus-Thermus
NC_019793,#E31A1C,Deinococcus-Thermus
NC_019793,#E31A1C,Deinococcus-Thermus
NC_019842,#E6AB02,Firmicutes
NC_019842,#E6AB02,Firmicutes
NC_019845,#7FC97F,Proteobacteria
NC_019845,#7FC97F,Proteobacteria
NC_019845,#7FC97F,Proteobacteria
NC_019845,#7FC97F,Proteobacteria
NC_019845,#7FC97F,Proteobacteria
NC_019892,#1B9E77,Planctomycetes
NC_019892,#1B9E77,Planctomycetes
NC_019892,#1B9E77,Planctomycetes
NC_019892,#1B9E77,Planctomycetes
NC_019897,#E6AB02,Firmicutes
NC_019897,#E6AB02,Firmicutes
NC_019897,#E6AB02,Firmicutes
NC_019903,#E6AB02,Firmicutes
NC_019903,#E6AB02,Firmicutes
NC_019903,#E6AB02,Firmicutes
NC_019903,#E6AB02,Firmicutes
NC_019936,#7FC97F,Proteobacteria
NC_019936,#7FC97F,Proteobacteria
NC_019936,#7FC97F,Proteobacteria
NC_019936,#7FC97F,Proteobacteria
NC_019936,#7FC97F,Proteobacteria
NC_019973,#7FC97F,Proteobacteria
NC_020059,#7FC97F,Proteobacteria
NC_020059,#7FC97F,Proteobacteria
NC_020059,#7FC97F,Proteobacteria
NC_020059,#7FC97F,Proteobacteria
NC_020089,#F4CAE4,Actinobacteria
NC_020089,#F4CAE4,Actinobacteria
NC_020126,#7FC97F,Proteobacteria
NC_020164,#E6AB02,Firmicutes
NC_020164,#E6AB02,Firmicutes
NC_020164,#E6AB02,Firmicutes
NC_020164,#E6AB02,Firmicutes
NC_020164,#E6AB02,Firmicutes
NC_020164,#E6AB02,Firmicutes
NC_020164,#E6AB02,Firmicutes
NC_020164,#E6AB02,Firmicutes
NC_020164,#E6AB02,Firmicutes
NC_020164,#E6AB02,Firmicutes
NC_020207,#E6AB02,Firmicutes
NC_020207,#E6AB02,Firmicutes
NC_020209,#7FC97F,Proteobacteria
NC_020209,#7FC97F,Proteobacteria
NC_020210,#E6AB02,Firmicutes
NC_020211,#7FC97F,Proteobacteria
NC_020211,#7FC97F,Proteobacteria
NC_020211,#7FC97F,Proteobacteria
NC_020211,#7FC97F,Proteobacteria
NC_020238,#E6AB02,Firmicutes
NC_020238,#E6AB02,Firmicutes
NC_020238,#E6AB02,Firmicutes
NC_020238,#E6AB02,Firmicutes
NC_020238,#E6AB02,Firmicutes
NC_020238,#E6AB02,Firmicutes
NC_020238,#E6AB02,Firmicutes
NC_020238,#E6AB02,Firmicutes
NC_020238,#E6AB02,Firmicutes
NC_020238,#E6AB02,Firmicutes
NC_020244,#E6AB02,Firmicutes
NC_020244,#E6AB02,Firmicutes
NC_020244,#E6AB02,Firmicutes
NC_020244,#E6AB02,Firmicutes
NC_020272,#E6AB02,Firmicutes
NC_020272,#E6AB02,Firmicutes
NC_020272,#E6AB02,Firmicutes
NC_020291,#E6AB02,Firmicutes
NC_020291,#E6AB02,Firmicutes
NC_020302,#F4CAE4,Actinobacteria
NC_020302,#F4CAE4,Actinobacteria
NC_020302,#F4CAE4,Actinobacteria
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020376,#E6AB02,Firmicutes
NC_020386,#999999,Chloroflexi
NC_020386,#999999,Chloroflexi
NC_020386,#999999,Chloroflexi
NC_020386,#999999,Chloroflexi
NC_020386,#999999,Chloroflexi
NC_020387,#999999,Chloroflexi
NC_020387,#999999,Chloroflexi
NC_020387,#999999,Chloroflexi
NC_020417,#7FC97F,Proteobacteria
NC_020418,#7FC97F,Proteobacteria
NC_020418,#7FC97F,Proteobacteria
NC_020418,#7FC97F,Proteobacteria
NC_020418,#7FC97F,Proteobacteria
NC_020453,#7FC97F,Proteobacteria
NC_020453,#7FC97F,Proteobacteria
NC_020453,#7FC97F,Proteobacteria
NC_020504,#F4CAE4,Actinobacteria
NC_020504,#F4CAE4,Actinobacteria
NC_020506,#F4CAE4,Actinobacteria
NC_020506,#F4CAE4,Actinobacteria
NC_020506,#F4CAE4,Actinobacteria
NC_020507,#E6AB02,Firmicutes
NC_020507,#E6AB02,Firmicutes
NC_020507,#E6AB02,Firmicutes
NC_020507,#E6AB02,Firmicutes
NC_020516,#7FC97F,Proteobacteria
NC_020516,#7FC97F,Proteobacteria
NC_020516,#7FC97F,Proteobacteria
NC_020516,#7FC97F,Proteobacteria
NC_020519,#F4CAE4,Actinobacteria
NC_020519,#F4CAE4,Actinobacteria
NC_020519,#F4CAE4,Actinobacteria
NC_020520,#F4CAE4,Actinobacteria
NC_020528,#7FC97F,Proteobacteria
NC_020528,#7FC97F,Proteobacteria
NC_020528,#7FC97F,Proteobacteria
NC_020541,#7FC97F,Proteobacteria
NC_020541,#7FC97F,Proteobacteria
NC_020541,#7FC97F,Proteobacteria
NC_020541,#7FC97F,Proteobacteria
NC_020561,#7FC97F,Proteobacteria
NC_020561,#7FC97F,Proteobacteria
NC_020561,#7FC97F,Proteobacteria
NC_020561,#7FC97F,Proteobacteria
NC_020561,#7FC97F,Proteobacteria
NC_020561,#7FC97F,Proteobacteria
NC_020561,#7FC97F,Proteobacteria
NC_020561,#7FC97F,Proteobacteria
NC_020561,#7FC97F,Proteobacteria
NC_020799,#7FC97F,Proteobacteria
NC_020799,#7FC97F,Proteobacteria
NC_020812,#7FC97F,Proteobacteria
NC_020813,#7FC97F,Proteobacteria
NC_020829,#7FC97F,Proteobacteria
NC_020829,#7FC97F,Proteobacteria
NC_020832,#E6AB02,Firmicutes
NC_020832,#E6AB02,Firmicutes
NC_020832,#E6AB02,Firmicutes
NC_020832,#E6AB02,Firmicutes
NC_020887,#E6AB02,Firmicutes
NC_020895,#F4CAE4,Actinobacteria
NC_020895,#F4CAE4,Actinobacteria
NC_020895,#F4CAE4,Actinobacteria
NC_020912,#7FC97F,Proteobacteria
NC_020912,#7FC97F,Proteobacteria
NC_020990,#F4CAE4,Actinobacteria
NC_021055,#F4CAE4,Actinobacteria
NC_021055,#F4CAE4,Actinobacteria
NC_021058,#E78AC3,Crenarchaeota
NC_021066,#7FC97F,Proteobacteria
NC_021066,#7FC97F,Proteobacteria
NC_021066,#7FC97F,Proteobacteria
NC_021149,#7FC97F,Proteobacteria
NC_021149,#7FC97F,Proteobacteria
NC_021149,#7FC97F,Proteobacteria
NC_021150,#7FC97F,Proteobacteria
NC_021150,#7FC97F,Proteobacteria
NC_021150,#7FC97F,Proteobacteria
NC_021171,#E6AB02,Firmicutes
NC_021171,#E6AB02,Firmicutes
NC_021171,#E6AB02,Firmicutes
NC_021171,#E6AB02,Firmicutes
NC_021171,#E6AB02,Firmicutes
NC_021172,#7FC97F,Proteobacteria
NC_021173,#7FC97F,Proteobacteria
NC_021173,#7FC97F,Proteobacteria
NC_021176,#7FC97F,Proteobacteria
NC_021177,#F4CAE4,Actinobacteria
NC_021177,#F4CAE4,Actinobacteria
NC_021182,#E6AB02,Firmicutes
NC_021182,#E6AB02,Firmicutes
NC_021182,#E6AB02,Firmicutes
NC_021182,#E6AB02,Firmicutes
NC_021184,#E6AB02,Firmicutes
NC_021184,#E6AB02,Firmicutes
NC_021191,#F4CAE4,Actinobacteria
NC_021191,#F4CAE4,Actinobacteria
NC_021191,#F4CAE4,Actinobacteria
NC_021191,#F4CAE4,Actinobacteria
NC_021200,#F4CAE4,Actinobacteria
NC_021200,#F4CAE4,Actinobacteria
NC_021237,#7FC97F,Proteobacteria
NC_021237,#7FC97F,Proteobacteria
NC_021237,#7FC97F,Proteobacteria
NC_021362,#E6AB02,Firmicutes
NC_021362,#E6AB02,Firmicutes
NC_021487,#6A3D9A,Armatimonadetes
NC_021487,#6A3D9A,Armatimonadetes
NC_021491,#7FC97F,Proteobacteria
NC_021491,#7FC97F,Proteobacteria
NC_021491,#7FC97F,Proteobacteria
NC_021500,#7FC97F,Proteobacteria
NC_021500,#7FC97F,Proteobacteria
NC_021500,#7FC97F,Proteobacteria
NC_021500,#7FC97F,Proteobacteria
NC_021577,#7FC97F,Proteobacteria
NC_021577,#7FC97F,Proteobacteria
NC_021591,#7FC97F,Proteobacteria
NC_021591,#7FC97F,Proteobacteria
NC_021591,#7FC97F,Proteobacteria
NC_021591,#7FC97F,Proteobacteria
NC_021592,#FB9A99,Euryarchaeota
NC_021658,#7FC97F,Proteobacteria
NC_021658,#7FC97F,Proteobacteria
NC_021659,#7FC97F,Proteobacteria
NC_021659,#7FC97F,Proteobacteria
NC_021659,#7FC97F,Proteobacteria
NC_021663,#F4CAE4,Actinobacteria
NC_021726,#7FC97F,Proteobacteria
NC_021726,#7FC97F,Proteobacteria
NC_021726,#7FC97F,Proteobacteria
NC_021726,#7FC97F,Proteobacteria
NC_021729,#7FC97F,Proteobacteria
NC_021729,#7FC97F,Proteobacteria
NC_021729,#7FC97F,Proteobacteria
NC_021729,#7FC97F,Proteobacteria
NC_021729,#7FC97F,Proteobacteria
NC_021733,#7FC97F,Proteobacteria
NC_021733,#7FC97F,Proteobacteria
NC_021733,#7FC97F,Proteobacteria
NC_021741,#7FC97F,Proteobacteria
NC_021741,#7FC97F,Proteobacteria
NC_021741,#7FC97F,Proteobacteria
NC_021741,#7FC97F,Proteobacteria
NC_021831,#CCEBC5,Tenericutes
NC_021902,#7FC97F,Proteobacteria
NC_021902,#7FC97F,Proteobacteria
NC_021902,#7FC97F,Proteobacteria
NC_021905,#7FC97F,Proteobacteria
NC_021905,#7FC97F,Proteobacteria
NC_021905,#7FC97F,Proteobacteria
NC_021905,#7FC97F,Proteobacteria
NC_021905,#7FC97F,Proteobacteria
NC_021905,#7FC97F,Proteobacteria
NC_021905,#7FC97F,Proteobacteria
NC_021905,#7FC97F,Proteobacteria
NC_021985,#F4CAE4,Actinobacteria
NC_021985,#F4CAE4,Actinobacteria
NC_021985,#F4CAE4,Actinobacteria
NC_021991,#7FC97F,Proteobacteria
NC_021991,#7FC97F,Proteobacteria
NC_021991,#7FC97F,Proteobacteria
NC_021991,#7FC97F,Proteobacteria
NC_021991,#7FC97F,Proteobacteria
NC_021991,#7FC97F,Proteobacteria
NC_021991,#7FC97F,Proteobacteria
NC_021991,#7FC97F,Proteobacteria
NC_022000,#7FC97F,Proteobacteria
NC_022000,#7FC97F,Proteobacteria
NC_022041,#7FC97F,Proteobacteria
NC_022041,#7FC97F,Proteobacteria
NC_022041,#7FC97F,Proteobacteria
NC_022041,#7FC97F,Proteobacteria
NC_022041,#7FC97F,Proteobacteria
NC_022041,#7FC97F,Proteobacteria
NC_022041,#7FC97F,Proteobacteria
NC_022080,#E6AB02,Firmicutes
NC_022080,#E6AB02,Firmicutes
NC_022080,#E6AB02,Firmicutes
NC_022080,#E6AB02,Firmicutes
NC_022081,#E6AB02,Firmicutes
NC_022081,#E6AB02,Firmicutes
NC_022115,#F4CAE4,Actinobacteria
NC_022115,#F4CAE4,Actinobacteria
NC_022115,#F4CAE4,Actinobacteria
NC_022115,#F4CAE4,Actinobacteria
NC_022115,#F4CAE4,Actinobacteria
NC_022247,#7FC97F,Proteobacteria
NC_022247,#7FC97F,Proteobacteria
NC_022247,#7FC97F,Proteobacteria
NC_022247,#7FC97F,Proteobacteria
NC_022247,#7FC97F,Proteobacteria
NC_022247,#7FC97F,Proteobacteria
NC_022443,#E6AB02,Firmicutes
NC_022443,#E6AB02,Firmicutes
NC_022513,#7FC97F,Proteobacteria
NC_022513,#7FC97F,Proteobacteria
NC_022513,#7FC97F,Proteobacteria
NC_022566,#7FC97F,Proteobacteria
NC_022566,#7FC97F,Proteobacteria
NC_022566,#7FC97F,Proteobacteria
NC_022571,#E6AB02,Firmicutes
NC_022571,#E6AB02,Firmicutes
NC_022653,#E6AB02,Firmicutes
NC_022653,#E6AB02,Firmicutes
NC_022657,#F4CAE4,Actinobacteria
NC_022657,#F4CAE4,Actinobacteria
NC_022660,#7FC97F,Proteobacteria
NC_022660,#7FC97F,Proteobacteria
NC_022663,#F4CAE4,Actinobacteria
NC_022663,#F4CAE4,Actinobacteria
NC_022663,#F4CAE4,Actinobacteria
NC_022663,#F4CAE4,Actinobacteria
NC_022663,#F4CAE4,Actinobacteria
NC_022738,#7FC97F,Proteobacteria
NC_022738,#7FC97F,Proteobacteria
NC_022738,#7FC97F,Proteobacteria
NC_022781,#E6AB02,Firmicutes
NC_022781,#E6AB02,Firmicutes
NC_022781,#E6AB02,Firmicutes
NC_022781,#E6AB02,Firmicutes
NC_022781,#E6AB02,Firmicutes
NC_022794,#E6AB02,Firmicutes
NC_022795,#FFFFCC,Thermotogae
NC_022873,#E6AB02,Firmicutes
NC_022873,#E6AB02,Firmicutes
NC_022873,#E6AB02,Firmicutes
NC_022873,#E6AB02,Firmicutes
NC_022873,#E6AB02,Firmicutes
NC_022873,#E6AB02,Firmicutes
NC_022873,#E6AB02,Firmicutes
NC_022873,#E6AB02,Firmicutes
NC_022873,#E6AB02,Firmicutes
NC_022904,#7FC97F,Proteobacteria
NC_022904,#7FC97F,Proteobacteria
NC_022904,#7FC97F,Proteobacteria
NC_022964,#999999,Chloroflexi
NC_022964,#999999,Chloroflexi
NC_022964,#999999,Chloroflexi
NC_022997,#7FC97F,Proteobacteria
NC_023019,#7FC97F,Proteobacteria
NC_023019,#7FC97F,Proteobacteria
NC_023037,#E6AB02,Firmicutes
NC_023064,#7FC97F,Proteobacteria
NC_023064,#7FC97F,Proteobacteria
NC_023064,#7FC97F,Proteobacteria
NC_023073,#E6AB02,Firmicutes
NC_023073,#E6AB02,Firmicutes
NC_023075,#7FC97F,Proteobacteria
NC_023075,#7FC97F,Proteobacteria
NC_023076,#7FC97F,Proteobacteria
NC_023076,#7FC97F,Proteobacteria
NC_023149,#7FC97F,Proteobacteria
NC_023149,#7FC97F,Proteobacteria
NC_023149,#7FC97F,Proteobacteria
NC_023149,#7FC97F,Proteobacteria
NC_023149,#7FC97F,Proteobacteria
NC_023149,#7FC97F,Proteobacteria
NC_023149,#7FC97F,Proteobacteria
NZ_CM001165,#F4CAE4,Actinobacteria
NZ_CM001165,#F4CAE4,Actinobacteria
NZ_CM001165,#F4CAE4,Actinobacteria
NZ_CM001763,#7FC97F,Proteobacteria
NZ_CM001763,#7FC97F,Proteobacteria
NZ_CM002024,#7FC97F,Proteobacteria
NZ_CM002024,#7FC97F,Proteobacteria
NZ_CM002024,#7FC97F,Proteobacteria
NZ_CM002139,#7FC97F,Proteobacteria
NZ_CM002139,#7FC97F,Proteobacteria
NZ_CM002177,#F4CAE4,Actinobacteria
NZ_CM002177,#F4CAE4,Actinobacteria
NZ_CM002177,#F4CAE4,Actinobacteria
NZ_CM002177,#F4CAE4,Actinobacteria
NZ_CM002177,#F4CAE4,Actinobacteria
NZ_CM002177,#F4CAE4,Actinobacteria
