DATASET_TEXT
SEPARATOR COMMA
DATASET_LABEL,phylum name
COLOR,#ff0000

#the following fields are possible for each node:
#ID,label,position,color,style,size_factor,rotation

#position defines the position of the text label on the tree:
#  -1 = external label
#  a number between 0 and 1 = internal label positioned at the specified value along the node branch (for example, position 0 is exactly at the start of node branch, position 0.5 is in the middle, and position 1 is at the end)
#style can be 'normal',''bold','italic' or 'bold-italic'
#size factor will be multiplied with the standard font size

DATA
#NCBI.ID.x,Phylum,outside,Color,font,size
NC_014103,Firmicutes,-1,#E6AB02,normal,1
NC_014103,Firmicutes,-1,#E6AB02,normal,1
NC_014117,Proteobacteria,-1,#7FC97F,normal,1
NC_014117,Proteobacteria,-1,#7FC97F,normal,1
NC_014117,Proteobacteria,-1,#7FC97F,normal,1
NC_014117,Proteobacteria,-1,#7FC97F,normal,1
NC_014117,Proteobacteria,-1,#7FC97F,normal,1
NC_014118,Proteobacteria,-1,#7FC97F,normal,1
NC_014118,Proteobacteria,-1,#7FC97F,normal,1
NC_014118,Proteobacteria,-1,#7FC97F,normal,1
NC_014118,Proteobacteria,-1,#7FC97F,normal,1
NC_014118,Proteobacteria,-1,#7FC97F,normal,1
NC_014125,Proteobacteria,-1,#7FC97F,normal,1
NC_014145,Proteobacteria,-1,#7FC97F,normal,1
NC_014145,Proteobacteria,-1,#7FC97F,normal,1
NC_014145,Proteobacteria,-1,#7FC97F,normal,1
NC_014145,Proteobacteria,-1,#7FC97F,normal,1
NC_014145,Proteobacteria,-1,#7FC97F,normal,1
NC_014151,Actinobacteria,-1,#F4CAE4,normal,1
NC_014151,Actinobacteria,-1,#F4CAE4,normal,1
NC_014153,Proteobacteria,-1,#7FC97F,normal,1
NC_014153,Proteobacteria,-1,#7FC97F,normal,1
NC_014153,Proteobacteria,-1,#7FC97F,normal,1
NC_014153,Proteobacteria,-1,#7FC97F,normal,1
NC_014158,Actinobacteria,-1,#F4CAE4,normal,1
NC_014158,Actinobacteria,-1,#F4CAE4,normal,1
NC_014158,Actinobacteria,-1,#F4CAE4,normal,1
NC_014166,Proteobacteria,-1,#7FC97F,normal,1
NC_014166,Proteobacteria,-1,#7FC97F,normal,1
NC_014171,Firmicutes,-1,#E6AB02,normal,1
NC_014171,Firmicutes,-1,#E6AB02,normal,1
NC_014171,Firmicutes,-1,#E6AB02,normal,1
NC_014171,Firmicutes,-1,#E6AB02,normal,1
NC_014171,Firmicutes,-1,#E6AB02,normal,1
NC_014210,Actinobacteria,-1,#F4CAE4,normal,1
NC_014210,Actinobacteria,-1,#F4CAE4,normal,1
NC_014211,Actinobacteria,-1,#F4CAE4,normal,1
NC_014211,Actinobacteria,-1,#F4CAE4,normal,1
NC_014215,Actinobacteria,-1,#F4CAE4,normal,1
NC_014217,Proteobacteria,-1,#7FC97F,normal,1
NC_014217,Proteobacteria,-1,#7FC97F,normal,1
NC_014217,Proteobacteria,-1,#7FC97F,normal,1
NC_014228,Proteobacteria,-1,#7FC97F,normal,1
NC_014228,Proteobacteria,-1,#7FC97F,normal,1
NC_014259,Proteobacteria,-1,#7FC97F,normal,1
NC_014259,Proteobacteria,-1,#7FC97F,normal,1
NC_014307,Proteobacteria,-1,#7FC97F,normal,1
NC_014311,Proteobacteria,-1,#7FC97F,normal,1
NC_014311,Proteobacteria,-1,#7FC97F,normal,1
NC_014313,Proteobacteria,-1,#7FC97F,normal,1
NC_014313,Proteobacteria,-1,#7FC97F,normal,1
NC_014313,Proteobacteria,-1,#7FC97F,normal,1
NC_014314,Chloroflexi,-1,#999999,normal,1
NC_014314,Chloroflexi,-1,#999999,normal,1
NC_014319,Firmicutes,-1,#E6AB02,normal,1
NC_014328,Firmicutes,-1,#E6AB02,normal,1
NC_014328,Firmicutes,-1,#E6AB02,normal,1
NC_014330,Spirochaetes,-1,#F0027F,normal,1
NC_014364,Spirochaetes,-1,#F0027F,normal,1
NC_014365,Proteobacteria,-1,#7FC97F,normal,1
NC_014365,Proteobacteria,-1,#7FC97F,normal,1
NC_014393,Firmicutes,-1,#E6AB02,normal,1
NC_014394,Proteobacteria,-1,#7FC97F,normal,1
NC_014394,Proteobacteria,-1,#7FC97F,normal,1
NC_014479,Firmicutes,-1,#E6AB02,normal,1
NC_014479,Firmicutes,-1,#E6AB02,normal,1
NC_014483,Firmicutes,-1,#E6AB02,normal,1
NC_014483,Firmicutes,-1,#E6AB02,normal,1
NC_014500,Proteobacteria,-1,#7FC97F,normal,1
NC_014500,Proteobacteria,-1,#7FC97F,normal,1
NC_014501,Cyanobacteria,-1,#B3CDE3,normal,1
NC_014501,Cyanobacteria,-1,#B3CDE3,normal,1
NC_014501,Cyanobacteria,-1,#B3CDE3,normal,1
NC_014501,Cyanobacteria,-1,#B3CDE3,normal,1
NC_014501,Cyanobacteria,-1,#B3CDE3,normal,1
NC_014501,Cyanobacteria,-1,#B3CDE3,normal,1
NC_014501,Cyanobacteria,-1,#B3CDE3,normal,1
NC_014532,Proteobacteria,-1,#7FC97F,normal,1
NC_014538,Firmicutes,-1,#E6AB02,normal,1
NC_014551,Firmicutes,-1,#E6AB02,normal,1
NC_014551,Firmicutes,-1,#E6AB02,normal,1
NC_014614,Firmicutes,-1,#E6AB02,normal,1
NC_014614,Firmicutes,-1,#E6AB02,normal,1
NC_014618,Proteobacteria,-1,#7FC97F,normal,1
NC_014618,Proteobacteria,-1,#7FC97F,normal,1
NC_014618,Proteobacteria,-1,#7FC97F,normal,1
NC_014618,Proteobacteria,-1,#7FC97F,normal,1
NC_014622,Firmicutes,-1,#E6AB02,normal,1
NC_014622,Firmicutes,-1,#E6AB02,normal,1
NC_014623,Proteobacteria,-1,#7FC97F,normal,1
NC_014625,Proteobacteria,-1,#7FC97F,normal,1
NC_014625,Proteobacteria,-1,#7FC97F,normal,1
NC_014625,Proteobacteria,-1,#7FC97F,normal,1
NC_014632,Fusobacteria,-1,#66A61E,normal,1
NC_014632,Fusobacteria,-1,#66A61E,normal,1
NC_014632,Fusobacteria,-1,#66A61E,normal,1
NC_014639,Firmicutes,-1,#E6AB02,normal,1
NC_014639,Firmicutes,-1,#E6AB02,normal,1
NC_014640,Proteobacteria,-1,#7FC97F,normal,1
NC_014640,Proteobacteria,-1,#7FC97F,normal,1
NC_014640,Proteobacteria,-1,#7FC97F,normal,1
NC_014640,Proteobacteria,-1,#7FC97F,normal,1
NC_014640,Proteobacteria,-1,#7FC97F,normal,1
NC_014640,Proteobacteria,-1,#7FC97F,normal,1
NC_014640,Proteobacteria,-1,#7FC97F,normal,1
NC_014640,Proteobacteria,-1,#7FC97F,normal,1
NC_014654,Firmicutes,-1,#E6AB02,normal,1
NC_014655,Bacteroidetes,-1,black,normal,1
NC_014659,Actinobacteria,-1,#F4CAE4,normal,1
NC_014659,Actinobacteria,-1,#F4CAE4,normal,1
NC_014659,Actinobacteria,-1,#F4CAE4,normal,1
NC_014666,Actinobacteria,-1,#F4CAE4,normal,1
NC_014722,Proteobacteria,-1,#7FC97F,normal,1
NC_014722,Proteobacteria,-1,#7FC97F,normal,1
NC_014722,Proteobacteria,-1,#7FC97F,normal,1
NC_014733,Proteobacteria,-1,#7FC97F,normal,1
NC_014733,Proteobacteria,-1,#7FC97F,normal,1
NC_014734,Bacteroidetes,-1,black,normal,1
NC_014734,Bacteroidetes,-1,black,normal,1
NC_014815,Actinobacteria,-1,#F4CAE4,normal,1
NC_014815,Actinobacteria,-1,#F4CAE4,normal,1
NC_014816,Proteobacteria,-1,#7FC97F,normal,1
NC_014816,Proteobacteria,-1,#7FC97F,normal,1
NC_014816,Proteobacteria,-1,#7FC97F,normal,1
NC_014816,Proteobacteria,-1,#7FC97F,normal,1
NC_014816,Proteobacteria,-1,#7FC97F,normal,1
NC_014816,Proteobacteria,-1,#7FC97F,normal,1
NC_014817,Proteobacteria,-1,#7FC97F,normal,1
NC_014817,Proteobacteria,-1,#7FC97F,normal,1
NC_014817,Proteobacteria,-1,#7FC97F,normal,1
NC_014817,Proteobacteria,-1,#7FC97F,normal,1
NC_014817,Proteobacteria,-1,#7FC97F,normal,1
NC_014817,Proteobacteria,-1,#7FC97F,normal,1
NC_014829,Firmicutes,-1,#E6AB02,normal,1
NC_014829,Firmicutes,-1,#E6AB02,normal,1
NC_014831,Firmicutes,-1,#E6AB02,normal,1
NC_014833,Firmicutes,-1,#E6AB02,normal,1
NC_014833,Firmicutes,-1,#E6AB02,normal,1
NC_014833,Firmicutes,-1,#E6AB02,normal,1
NC_014833,Firmicutes,-1,#E6AB02,normal,1
NC_014833,Firmicutes,-1,#E6AB02,normal,1
NC_014834,Proteobacteria,-1,#7FC97F,normal,1
NC_014834,Proteobacteria,-1,#7FC97F,normal,1
NC_014834,Proteobacteria,-1,#7FC97F,normal,1
NC_014834,Proteobacteria,-1,#7FC97F,normal,1
NC_014844,Proteobacteria,-1,#7FC97F,normal,1
NC_014844,Proteobacteria,-1,#7FC97F,normal,1
NC_014910,Proteobacteria,-1,#7FC97F,normal,1
NC_014910,Proteobacteria,-1,#7FC97F,normal,1
NC_014910,Proteobacteria,-1,#7FC97F,normal,1
NC_014924,Proteobacteria,-1,#7FC97F,normal,1
NC_014924,Proteobacteria,-1,#7FC97F,normal,1
NC_014924,Proteobacteria,-1,#7FC97F,normal,1
NC_014958,Deinococcus-Thermus,-1,#E31A1C,normal,1
NC_014963,Acidobacteria,-1,#FDB462,normal,1
NC_014963,Acidobacteria,-1,#FDB462,normal,1
NC_014972,Proteobacteria,-1,#7FC97F,normal,1
NC_014972,Proteobacteria,-1,#7FC97F,normal,1
NC_014972,Proteobacteria,-1,#7FC97F,normal,1
NC_014972,Proteobacteria,-1,#7FC97F,normal,1
NC_014973,Proteobacteria,-1,#7FC97F,normal,1
NC_014973,Proteobacteria,-1,#7FC97F,normal,1
NC_014976,Firmicutes,-1,#E6AB02,normal,1
NC_014976,Firmicutes,-1,#E6AB02,normal,1
NC_014976,Firmicutes,-1,#E6AB02,normal,1
NC_014976,Firmicutes,-1,#E6AB02,normal,1
NC_015061,Proteobacteria,-1,#7FC97F,normal,1
NC_015061,Proteobacteria,-1,#7FC97F,normal,1
NC_015061,Proteobacteria,-1,#7FC97F,normal,1
NC_015061,Proteobacteria,-1,#7FC97F,normal,1
NC_015136,Proteobacteria,-1,#7FC97F,normal,1
NC_015136,Proteobacteria,-1,#7FC97F,normal,1
NC_015136,Proteobacteria,-1,#7FC97F,normal,1
NC_015137,Proteobacteria,-1,#7FC97F,normal,1
NC_015137,Proteobacteria,-1,#7FC97F,normal,1
NC_015137,Proteobacteria,-1,#7FC97F,normal,1
NC_015145,Actinobacteria,-1,#F4CAE4,normal,1
NC_015145,Actinobacteria,-1,#F4CAE4,normal,1
NC_015145,Actinobacteria,-1,#F4CAE4,normal,1
NC_015161,Deinococcus-Thermus,-1,#E31A1C,normal,1
NC_015161,Deinococcus-Thermus,-1,#E31A1C,normal,1
NC_015161,Deinococcus-Thermus,-1,#E31A1C,normal,1
NC_015161,Deinococcus-Thermus,-1,#E31A1C,normal,1
NC_015161,Deinococcus-Thermus,-1,#E31A1C,normal,1
NC_015167,Bacteroidetes,-1,black,normal,1
NC_015167,Bacteroidetes,-1,black,normal,1
NC_015177,Bacteroidetes,-1,black,normal,1
NC_015177,Bacteroidetes,-1,black,normal,1
NC_015222,Proteobacteria,-1,#7FC97F,normal,1
NC_015222,Proteobacteria,-1,#7FC97F,normal,1
NC_015222,Proteobacteria,-1,#7FC97F,normal,1
NC_015222,Proteobacteria,-1,#7FC97F,normal,1
NC_015222,Proteobacteria,-1,#7FC97F,normal,1
NC_015312,Actinobacteria,-1,#F4CAE4,normal,1
NC_015312,Actinobacteria,-1,#F4CAE4,normal,1
NC_015312,Actinobacteria,-1,#F4CAE4,normal,1
NC_015312,Actinobacteria,-1,#F4CAE4,normal,1
NC_015376,Proteobacteria,-1,#7FC97F,normal,1
NC_015376,Proteobacteria,-1,#7FC97F,normal,1
NC_015376,Proteobacteria,-1,#7FC97F,normal,1
NC_015376,Proteobacteria,-1,#7FC97F,normal,1
NC_015376,Proteobacteria,-1,#7FC97F,normal,1
NC_015376,Proteobacteria,-1,#7FC97F,normal,1
NC_015376,Proteobacteria,-1,#7FC97F,normal,1
NC_015379,Proteobacteria,-1,#7FC97F,normal,1
NC_015379,Proteobacteria,-1,#7FC97F,normal,1
NC_015381,Proteobacteria,-1,#7FC97F,normal,1
NC_015381,Proteobacteria,-1,#7FC97F,normal,1
NC_015381,Proteobacteria,-1,#7FC97F,normal,1
NC_015381,Proteobacteria,-1,#7FC97F,normal,1
NC_015381,Proteobacteria,-1,#7FC97F,normal,1
NC_015381,Proteobacteria,-1,#7FC97F,normal,1
NC_015381,Proteobacteria,-1,#7FC97F,normal,1
NC_015425,Firmicutes,-1,#E6AB02,normal,1
NC_015425,Firmicutes,-1,#E6AB02,normal,1
NC_015425,Firmicutes,-1,#E6AB02,normal,1
NC_015425,Firmicutes,-1,#E6AB02,normal,1
NC_015425,Firmicutes,-1,#E6AB02,normal,1
NC_015425,Firmicutes,-1,#E6AB02,normal,1
NC_015433,Firmicutes,-1,#E6AB02,normal,1
NC_015460,Proteobacteria,-1,#7FC97F,normal,1
NC_015460,Proteobacteria,-1,#7FC97F,normal,1
NC_015460,Proteobacteria,-1,#7FC97F,normal,1
NC_015520,Firmicutes,-1,#E6AB02,normal,1
NC_015563,Proteobacteria,-1,#7FC97F,normal,1
NC_015563,Proteobacteria,-1,#7FC97F,normal,1
NC_015565,Firmicutes,-1,#E6AB02,normal,1
NC_015565,Firmicutes,-1,#E6AB02,normal,1
NC_015567,Proteobacteria,-1,#7FC97F,normal,1
NC_015567,Proteobacteria,-1,#7FC97F,normal,1
NC_015567,Proteobacteria,-1,#7FC97F,normal,1
NC_015573,Firmicutes,-1,#E6AB02,normal,1
NC_015573,Firmicutes,-1,#E6AB02,normal,1
NC_015573,Firmicutes,-1,#E6AB02,normal,1
NC_015573,Firmicutes,-1,#E6AB02,normal,1
NC_015577,Spirochaetes,-1,#F0027F,normal,1
NC_015578,Spirochaetes,-1,#F0027F,normal,1
NC_015580,Proteobacteria,-1,#7FC97F,normal,1
NC_015580,Proteobacteria,-1,#7FC97F,normal,1
NC_015580,Proteobacteria,-1,#7FC97F,normal,1
NC_015580,Proteobacteria,-1,#7FC97F,normal,1
NC_015580,Proteobacteria,-1,#7FC97F,normal,1
NC_015580,Proteobacteria,-1,#7FC97F,normal,1
NC_015589,Firmicutes,-1,#E6AB02,normal,1
NC_015589,Firmicutes,-1,#E6AB02,normal,1
NC_015589,Firmicutes,-1,#E6AB02,normal,1
NC_015590,Proteobacteria,-1,#7FC97F,normal,1
NC_015590,Proteobacteria,-1,#7FC97F,normal,1
NC_015590,Proteobacteria,-1,#7FC97F,normal,1
NC_015590,Proteobacteria,-1,#7FC97F,normal,1
NC_015590,Proteobacteria,-1,#7FC97F,normal,1
NC_015593,Proteobacteria,-1,#7FC97F,normal,1
NC_015593,Proteobacteria,-1,#7FC97F,normal,1
NC_015593,Proteobacteria,-1,#7FC97F,normal,1
NC_015593,Proteobacteria,-1,#7FC97F,normal,1
NC_015594,Proteobacteria,-1,#7FC97F,normal,1
NC_015594,Proteobacteria,-1,#7FC97F,normal,1
NC_015594,Proteobacteria,-1,#7FC97F,normal,1
NC_015594,Proteobacteria,-1,#7FC97F,normal,1
NC_015601,Firmicutes,-1,#E6AB02,normal,1
NC_015634,Firmicutes,-1,#E6AB02,normal,1
NC_015634,Firmicutes,-1,#E6AB02,normal,1
NC_015635,Actinobacteria,-1,#F4CAE4,normal,1
NC_015635,Actinobacteria,-1,#F4CAE4,normal,1
NC_015635,Actinobacteria,-1,#F4CAE4,normal,1
NC_015656,Actinobacteria,-1,#F4CAE4,normal,1
NC_015656,Actinobacteria,-1,#F4CAE4,normal,1
NC_015656,Actinobacteria,-1,#F4CAE4,normal,1
NC_015675,Proteobacteria,-1,#7FC97F,normal,1
NC_015677,Proteobacteria,-1,#7FC97F,normal,1
NC_015683,Actinobacteria,-1,#F4CAE4,normal,1
NC_015684,Proteobacteria,-1,#7FC97F,normal,1
NC_015684,Proteobacteria,-1,#7FC97F,normal,1
NC_015684,Proteobacteria,-1,#7FC97F,normal,1
NC_015684,Proteobacteria,-1,#7FC97F,normal,1
NC_015684,Proteobacteria,-1,#7FC97F,normal,1
NC_015684,Proteobacteria,-1,#7FC97F,normal,1
NC_015684,Proteobacteria,-1,#7FC97F,normal,1
NC_015684,Proteobacteria,-1,#7FC97F,normal,1
NC_015687,Firmicutes,-1,#E6AB02,normal,1
NC_015687,Firmicutes,-1,#E6AB02,normal,1
NC_015687,Firmicutes,-1,#E6AB02,normal,1
NC_015690,Firmicutes,-1,#E6AB02,normal,1
NC_015690,Firmicutes,-1,#E6AB02,normal,1
NC_015690,Firmicutes,-1,#E6AB02,normal,1
NC_015690,Firmicutes,-1,#E6AB02,normal,1
NC_015696,Proteobacteria,-1,#7FC97F,normal,1
NC_015696,Proteobacteria,-1,#7FC97F,normal,1
NC_015696,Proteobacteria,-1,#7FC97F,normal,1
NC_015707,Thermotogae,-1,#FFFFCC,normal,1
NC_015707,Thermotogae,-1,#FFFFCC,normal,1
NC_015717,Proteobacteria,-1,#7FC97F,normal,1
NC_015717,Proteobacteria,-1,#7FC97F,normal,1
NC_015723,Proteobacteria,-1,#7FC97F,normal,1
NC_015723,Proteobacteria,-1,#7FC97F,normal,1
NC_015723,Proteobacteria,-1,#7FC97F,normal,1
NC_015723,Proteobacteria,-1,#7FC97F,normal,1
NC_015723,Proteobacteria,-1,#7FC97F,normal,1
NC_015726,Proteobacteria,-1,#7FC97F,normal,1
NC_015726,Proteobacteria,-1,#7FC97F,normal,1
NC_015726,Proteobacteria,-1,#7FC97F,normal,1
NC_015726,Proteobacteria,-1,#7FC97F,normal,1
NC_015726,Proteobacteria,-1,#7FC97F,normal,1
NC_015733,Proteobacteria,-1,#7FC97F,normal,1
NC_015733,Proteobacteria,-1,#7FC97F,normal,1
NC_015733,Proteobacteria,-1,#7FC97F,normal,1
NC_015734,Firmicutes,-1,#E6AB02,normal,1
NC_015758,Actinobacteria,-1,#F4CAE4,normal,1
NC_015758,Actinobacteria,-1,#F4CAE4,normal,1
NC_015846,Bacteroidetes,-1,black,normal,1
NC_015856,Proteobacteria,-1,#7FC97F,normal,1
NC_015856,Proteobacteria,-1,#7FC97F,normal,1
NC_015856,Proteobacteria,-1,#7FC97F,normal,1
NC_015857,Proteobacteria,-1,#7FC97F,normal,1
NC_015857,Proteobacteria,-1,#7FC97F,normal,1
NC_015858,Proteobacteria,-1,#7FC97F,normal,1
NC_015858,Proteobacteria,-1,#7FC97F,normal,1
NC_015859,Actinobacteria,-1,#F4CAE4,normal,1
NC_015942,Proteobacteria,-1,#7FC97F,normal,1
NC_015942,Proteobacteria,-1,#7FC97F,normal,1
NC_015947,Proteobacteria,-1,#7FC97F,normal,1
NC_015947,Proteobacteria,-1,#7FC97F,normal,1
NC_015953,Actinobacteria,-1,#F4CAE4,normal,1
NC_015953,Actinobacteria,-1,#F4CAE4,normal,1
NC_015957,Actinobacteria,-1,#F4CAE4,normal,1
NC_015957,Actinobacteria,-1,#F4CAE4,normal,1
NC_015957,Actinobacteria,-1,#F4CAE4,normal,1
NC_015957,Actinobacteria,-1,#F4CAE4,normal,1
NC_015976,Proteobacteria,-1,#7FC97F,normal,1
NC_015976,Proteobacteria,-1,#7FC97F,normal,1
NC_015976,Proteobacteria,-1,#7FC97F,normal,1
NC_015976,Proteobacteria,-1,#7FC97F,normal,1
NC_015976,Proteobacteria,-1,#7FC97F,normal,1
NC_016001,Bacteroidetes,-1,black,normal,1
NC_016001,Bacteroidetes,-1,black,normal,1
NC_016002,Proteobacteria,-1,#7FC97F,normal,1
NC_016002,Proteobacteria,-1,#7FC97F,normal,1
NC_016023,Firmicutes,-1,#E6AB02,normal,1
NC_016023,Firmicutes,-1,#E6AB02,normal,1
NC_016024,Acidobacteria,-1,#FDB462,normal,1
NC_016024,Acidobacteria,-1,#FDB462,normal,1
NC_016026,Proteobacteria,-1,#7FC97F,normal,1
NC_016047,Firmicutes,-1,#E6AB02,normal,1
NC_016047,Firmicutes,-1,#E6AB02,normal,1
NC_016109,Actinobacteria,-1,#F4CAE4,normal,1
NC_016111,Actinobacteria,-1,#F4CAE4,normal,1
NC_016111,Actinobacteria,-1,#F4CAE4,normal,1
NC_016111,Actinobacteria,-1,#F4CAE4,normal,1
NC_016111,Actinobacteria,-1,#F4CAE4,normal,1
NC_016114,Actinobacteria,-1,#F4CAE4,normal,1
NC_016114,Actinobacteria,-1,#F4CAE4,normal,1
NC_016114,Actinobacteria,-1,#F4CAE4,normal,1
NC_016147,Proteobacteria,-1,#7FC97F,normal,1
NC_016147,Proteobacteria,-1,#7FC97F,normal,1
NC_016147,Proteobacteria,-1,#7FC97F,normal,1
NC_016147,Proteobacteria,-1,#7FC97F,normal,1
NC_016148,Synergistetes,-1,#FF7F00,normal,1
NC_016148,Synergistetes,-1,#FF7F00,normal,1
NC_016148,Synergistetes,-1,#FF7F00,normal,1
NC_016510,Bacteroidetes,-1,black,normal,1
NC_016514,Proteobacteria,-1,#7FC97F,normal,1
NC_016514,Proteobacteria,-1,#7FC97F,normal,1
NC_016514,Proteobacteria,-1,#7FC97F,normal,1
NC_016514,Proteobacteria,-1,#7FC97F,normal,1
NC_016582,Actinobacteria,-1,#F4CAE4,normal,1
NC_016584,Firmicutes,-1,#E6AB02,normal,1
NC_016589,Proteobacteria,-1,#7FC97F,normal,1
NC_016589,Proteobacteria,-1,#7FC97F,normal,1
NC_016589,Proteobacteria,-1,#7FC97F,normal,1
NC_016589,Proteobacteria,-1,#7FC97F,normal,1
NC_016589,Proteobacteria,-1,#7FC97F,normal,1
NC_016589,Proteobacteria,-1,#7FC97F,normal,1
NC_016589,Proteobacteria,-1,#7FC97F,normal,1
NC_016589,Proteobacteria,-1,#7FC97F,normal,1
NC_016590,Proteobacteria,-1,#7FC97F,normal,1
NC_016590,Proteobacteria,-1,#7FC97F,normal,1
NC_016590,Proteobacteria,-1,#7FC97F,normal,1
NC_016590,Proteobacteria,-1,#7FC97F,normal,1
NC_016590,Proteobacteria,-1,#7FC97F,normal,1
NC_016590,Proteobacteria,-1,#7FC97F,normal,1
NC_016590,Proteobacteria,-1,#7FC97F,normal,1
NC_016590,Proteobacteria,-1,#7FC97F,normal,1
NC_016604,Actinobacteria,-1,#F4CAE4,normal,1
NC_016604,Actinobacteria,-1,#F4CAE4,normal,1
NC_016604,Actinobacteria,-1,#F4CAE4,normal,1
NC_016609,Bacteroidetes,-1,black,normal,1
NC_016612,Proteobacteria,-1,#7FC97F,normal,1
NC_016616,Proteobacteria,-1,#7FC97F,normal,1
NC_016617,Proteobacteria,-1,#7FC97F,normal,1
NC_016617,Proteobacteria,-1,#7FC97F,normal,1
NC_016617,Proteobacteria,-1,#7FC97F,normal,1
NC_016617,Proteobacteria,-1,#7FC97F,normal,1
NC_016617,Proteobacteria,-1,#7FC97F,normal,1
NC_016617,Proteobacteria,-1,#7FC97F,normal,1
NC_016617,Proteobacteria,-1,#7FC97F,normal,1
NC_016620,Proteobacteria,-1,#7FC97F,normal,1
NC_016620,Proteobacteria,-1,#7FC97F,normal,1
NC_016620,Proteobacteria,-1,#7FC97F,normal,1
NC_016622,Proteobacteria,-1,#7FC97F,normal,1
NC_016622,Proteobacteria,-1,#7FC97F,normal,1
NC_016622,Proteobacteria,-1,#7FC97F,normal,1
NC_016622,Proteobacteria,-1,#7FC97F,normal,1
NC_016622,Proteobacteria,-1,#7FC97F,normal,1
NC_016622,Proteobacteria,-1,#7FC97F,normal,1
NC_016622,Proteobacteria,-1,#7FC97F,normal,1
NC_016622,Proteobacteria,-1,#7FC97F,normal,1
NC_016625,Proteobacteria,-1,#7FC97F,normal,1
NC_016625,Proteobacteria,-1,#7FC97F,normal,1
NC_016625,Proteobacteria,-1,#7FC97F,normal,1
NC_016625,Proteobacteria,-1,#7FC97F,normal,1
NC_016625,Proteobacteria,-1,#7FC97F,normal,1
NC_016625,Proteobacteria,-1,#7FC97F,normal,1
NC_016625,Proteobacteria,-1,#7FC97F,normal,1
NC_016625,Proteobacteria,-1,#7FC97F,normal,1
NC_016627,Firmicutes,-1,#E6AB02,normal,1
NC_016627,Firmicutes,-1,#E6AB02,normal,1
NC_016627,Firmicutes,-1,#E6AB02,normal,1
NC_016627,Firmicutes,-1,#E6AB02,normal,1
NC_016629,Proteobacteria,-1,#7FC97F,normal,1
NC_016629,Proteobacteria,-1,#7FC97F,normal,1
NC_016631,Acidobacteria,-1,#FDB462,normal,1
NC_016631,Acidobacteria,-1,#FDB462,normal,1
NC_016641,Firmicutes,-1,#E6AB02,normal,1
NC_016641,Firmicutes,-1,#E6AB02,normal,1
NC_016771,Firmicutes,-1,#E6AB02,normal,1
NC_016771,Firmicutes,-1,#E6AB02,normal,1
NC_016771,Firmicutes,-1,#E6AB02,normal,1
NC_016771,Firmicutes,-1,#E6AB02,normal,1
NC_016771,Firmicutes,-1,#E6AB02,normal,1
NC_016771,Firmicutes,-1,#E6AB02,normal,1
NC_016771,Firmicutes,-1,#E6AB02,normal,1
NC_016771,Firmicutes,-1,#E6AB02,normal,1
NC_016779,Firmicutes,-1,#E6AB02,normal,1
NC_016779,Firmicutes,-1,#E6AB02,normal,1
NC_016779,Firmicutes,-1,#E6AB02,normal,1
NC_016779,Firmicutes,-1,#E6AB02,normal,1
NC_016779,Firmicutes,-1,#E6AB02,normal,1
NC_016779,Firmicutes,-1,#E6AB02,normal,1
NC_016779,Firmicutes,-1,#E6AB02,normal,1
NC_016784,Firmicutes,-1,#E6AB02,normal,1
NC_016784,Firmicutes,-1,#E6AB02,normal,1
NC_016790,Actinobacteria,-1,#F4CAE4,normal,1
NC_016800,Actinobacteria,-1,#F4CAE4,normal,1
NC_016800,Actinobacteria,-1,#F4CAE4,normal,1
NC_016801,Actinobacteria,-1,#F4CAE4,normal,1
NC_016811,Proteobacteria,-1,#7FC97F,normal,1
NC_016812,Proteobacteria,-1,#7FC97F,normal,1
NC_016812,Proteobacteria,-1,#7FC97F,normal,1
NC_016812,Proteobacteria,-1,#7FC97F,normal,1
NC_016812,Proteobacteria,-1,#7FC97F,normal,1
NC_016812,Proteobacteria,-1,#7FC97F,normal,1
NC_016816,Proteobacteria,-1,#7FC97F,normal,1
NC_016816,Proteobacteria,-1,#7FC97F,normal,1
NC_016816,Proteobacteria,-1,#7FC97F,normal,1
NC_016816,Proteobacteria,-1,#7FC97F,normal,1
NC_016826,Firmicutes,-1,#E6AB02,normal,1
NC_016826,Firmicutes,-1,#E6AB02,normal,1
NC_016830,Proteobacteria,-1,#7FC97F,normal,1
NC_016830,Proteobacteria,-1,#7FC97F,normal,1
NC_016831,Proteobacteria,-1,#7FC97F,normal,1
NC_016832,Proteobacteria,-1,#7FC97F,normal,1
NC_016832,Proteobacteria,-1,#7FC97F,normal,1
NC_016854,Proteobacteria,-1,#7FC97F,normal,1
NC_016856,Proteobacteria,-1,#7FC97F,normal,1
NC_016856,Proteobacteria,-1,#7FC97F,normal,1
NC_016857,Proteobacteria,-1,#7FC97F,normal,1
NC_016857,Proteobacteria,-1,#7FC97F,normal,1
NC_016857,Proteobacteria,-1,#7FC97F,normal,1
NC_016857,Proteobacteria,-1,#7FC97F,normal,1
NC_016860,Proteobacteria,-1,#7FC97F,normal,1
NC_016860,Proteobacteria,-1,#7FC97F,normal,1
NC_016860,Proteobacteria,-1,#7FC97F,normal,1
NC_016863,Proteobacteria,-1,#7FC97F,normal,1
NC_016863,Proteobacteria,-1,#7FC97F,normal,1
NC_016887,Actinobacteria,-1,#F4CAE4,normal,1
NC_016894,Firmicutes,-1,#E6AB02,normal,1
